브랜드,차이름,가격,연식,주행거리,연료,변속기,배기량,색상,소유자변경,썬루프,내비게이션,스마트키,오토라이트,주차감지센서,열선시트,통풍시트,가죽시트,사고이력,사이트
기아,K7VG350 노블레스 프리미엄,399만원,10년12월(11년형),"198,216km",가솔린,오토,0cc,검정색,4회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,더 뉴 그랜저2.5 르블랑,"2,820만원",22년07월(23년형),"86,606km",가솔린,오토,"2,497cc",검정색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,쉐보레 올란도LPG LTZ 프리미엄,"1,180만원",18년05월(18년형),"78,000km",LPG,오토,"1,998cc",회색,2회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,쏘울 EVEV,"1,399만원",17년06월(18년형),"57,953km",전기,오토,80cc,쥐색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,포터2초장축 슈퍼캡 활어운반차 1톤,"1,490만원",20년01월(20년형),"50,130km",디젤,오토,"2,497cc",흰색,1회,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,chacha
기아,로체 이노베이션LPI LX20 기본형,330만원,09년04월(09년형),"126,937km",LPG,오토,"1,998cc",은색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,카니발 4세대G3.5 GDI 9인승 시그니처,"3,190만원",20년12월(21년형),"106,239km",가솔린,오토,"3,470cc",검정색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,K7 프리미어 하이브리드2.4 HEV 시그니처,"1,930만원",19년09월(20년형),"185,005km",하이브리드(가솔린),오토,"2,359cc",검정,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
제네시스,GV803.5 Turbo 터보 가솔린 4WD,"4,999만원",20년06월(20년형),"108,310km",가솔린,오토,"3,470cc",연금색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
르노코리아,뉴SM5SE Plus,270만원,11년11월(12년형),"151,370km",가솔린,CVT,"1,998cc",검정색,2회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,K7 프리미어2.5 GDi 프레스티지,"2,060만원",21년02월(21년형),"81,000km",가솔린,오토,"2,497cc",검정,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
한국GM,쉐보레 크루즈1.8 LT 기본형,450만원,12년09월(13년형),"99,005km",가솔린,오토,0cc,흰색,1회,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,그랜저HGHG240 모던,960만원,15년08월(16년형),"111,533km",가솔린,오토,"2,359cc",은색,3회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,chacha
기아,K93.3 GDI 노블레스 스페셜,950만원,12년05월(13년형),"197,689km",가솔린,오토,"3,342cc",흰색,8회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 니로1.6 HEV 프레스티지,"1,690만원",20년07월(20년형),"105,883km",하이브리드(가솔린),오토,"1,580cc",파랑색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,벨로스터1.6 T-GDi 스포츠 코어,899만원,18년03월(18년형),"158,153km",가솔린,수동,"1,596cc",검정색,6회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,봉고31톤 초장축 표준캡 CRDi DLX DLX,"1,490만원",19년01월(19년형),"51,988km",디젤,오토,"2,497cc",흰색,없음,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,올 뉴 카니발9인승 2.2 디젤 하이리무진 노블레스,"1,920만원",16년07월(17년형),"181,890km",디젤,오토,"2,199cc",흰색,2회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,chacha
현대,올 뉴 투싼디젤1.6 2WD 모던,"1,640만원",19년12월(20년형),"90,225km",디젤,오토,"1,598cc",흰색,1회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,더 뉴 그랜저 하이브리드2.4 르블랑,"3,849만원",22년07월(23년형),"27,394km",하이브리드(가솔린),오토,"2,359cc",흰색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,더 뉴 모닝바이퓨얼 스마트,469만원,15년06월(16년형),"158,148km",LPG,오토,0cc,흰색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,싼타페 TM디젤 2.0 2WD 익스클루시브 스페셜,"2,330만원",18년11월(19년형),"74,198km",디젤,오토,"1,995cc",흰색,4회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,스타리아 카고2.2 카고 5 모던,"2,890만원",22년02월(22년형),"35,390km",디젤,오토,"2,199cc",파랑색,3회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,더 뉴 기아 레이1.0 가솔린 프레스티지,"1,550만원",23년03월(23년형),"2,239km",가솔린,오토,998cc,흰색,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,뉴쏘렌토R디젤 2.0 2WD TLX 기본형,700만원,12년09월(13년형),"233,477km",디젤,오토,"1,995cc",은색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,더 뉴 레이1.0 가솔린 럭셔리,990만원,19년07월(19년형),"126,965km",가솔린,오토,0cc,흰색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
KG모빌리티,코란도 투리스모4WD GT 9인승,699만원,14년01월(14년형),"127,150km",디젤,오토,"1,998cc",흰색,2회,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,올 뉴 카니발7인승 2.2 디젤 리무진 프레지던트,"1,830만원",16년03월(16년형),"122,613km",디젤,오토,0cc,흰색,4회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,스타리아 카고2.2 카고 5 모던,"3,360만원",23년02월(23년형),"22,040km",디젤,오토,0cc,흰색,1회,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,더 뉴 그랜저2.5 캘리그래피,"3,050만원",21년07월(22년형),"70,313km",가솔린,오토,"2,497cc",회색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,더 넥스트 스파크LTZ C-TECH,550만원,15년08월(16년형),"69,830km",가솔린,오토,999cc,파랑색,1회,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
르노코리아,QM5 NEO가솔린 2.0 2WD RE,800만원,14년06월(14년형),"102,546km",가솔린,오토,"1,998cc",검정색,1회,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,셀토스1.6 가솔린 터보 2WD 트렌디,"1,630만원",20년02월(20년형),"43,000km",가솔린,오토,"1,591cc",검정,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,코나1.6 터보 모던 팝,"1,299만원",18년02월(18년형),"105,138km",가솔린,오토,"1,591cc",회색,1회,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 봉고31톤 킹캡 초장축 2WD GL,"2,120만원",23년05월(23년형),"10,115km",디젤,오토,"2,500cc",진주색,2회,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
제네시스,EQ9003.8 GDI AWD 프리미엄 럭셔리,"2,920만원",17년11월(18년형),"90,000km",가솔린,오토,0cc,검정색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,쏘나타 뉴 라이즈2.0 LPi 렌터카 스타일,"1,450만원",19년03월(19년형),"67,106km",LPG,오토,"1,999cc",인기색상,1회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,싼타페 더 프라임디젤 R2.0 2WD 5인승 밸류플러스,"1,930만원",17년12월(18년형),"40,181km",디젤,오토,"1,995cc",흰색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
르노코리아,SM3 네오RE,530만원,15년10월(16년형),"131,011km",가솔린,오토,"1,598cc",은색,없음,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,K52.0 LPI 럭셔리,400만원,10년06월(11년형),"158,433km",LPG,오토,0cc,회색,5회,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
한국GM,라세티 프리미어1.8 CDX ID 고급형,140만원,10년05월(10년형),"156,200km",가솔린,오토,"1,796cc",회색,1회,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,chacha
현대,그랜드스타렉스3인승 밴 CVX 럭셔리,450만원,10년04월(11년형),"282,043km",디젤,오토,"2,497cc",은색,3회,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,K5 3세대2.0 가솔린 노블레스,"2,610만원",23년01월(23년형),"3,000km",가솔린,오토,"2,000cc",남색,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,EV6롱 레인지 2WD 어스,"4,100만원",23년04월(23년형),"14,216km",전기,오토,111cc,회색,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,봉고31톤 초장축 더블캡 CRDi DLX DLX,"1,550만원",19년01월(19년형),"42,458km",디젤,오토,"2,497cc",베이지,없음,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,제네시스 쿠페380 GT-P,"1,890만원",12년12월(12년형),"96,197km",가솔린,수동,"3,778cc",흰색,8회,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,chacha
기아,올 뉴 카니발9인승 2.2 디젤 아웃도어 럭셔리,"1,250만원",14년11월(15년형),"180,686km",디젤,오토,"2,199cc",진주색,2회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,더 뉴 아반떼 ADSmartstream G1.6 스타일,"1,100만원",17년02월(17년형),"61,868km",가솔린,오토,"1,591cc",흰색,3회,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,LF쏘나타LPI 모던 장애인용,"1,190만원",15년09월(16년형),"124,671km",LPG,오토,"1,999cc",회색,없음,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,싼타페 더 프라임디젤 R2.0 2WD 7인승 익스클루시브 스페셜,"1,499만원",15년12월(16년형),"134,281km",디젤,오토,"1,995cc",흰색,3회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,all new 모닝럭셔리,480만원,13년03월(13년형),"125,705km",가솔린,오토,998cc,베이지색,4회,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,chacha
현대,쏘나타 더 브릴리언트CVVL 스마트,569만원,13년01월(13년형),"163,913km",가솔린,오토,"1,999cc",검정색,2회,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,chacha
기아,더 뉴 쏘렌토 MQ42.5 T-GDI AWD 시그니처,"4,599만원",23년04월(23년형),"15,109km",가솔린,오토,"2,497cc",미색,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,i30 1.4 터보 스마트,830만원,17년02월(17년형),"154,056km",가솔린,오토,0cc,흰색,3회,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,포터2초장축 하이내장탑차 슈퍼캡 PLUS,"1,890만원",22년08월(22년형),"51,430km",디젤,오토,"2,497cc",흰색,2회,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,chacha
제네시스,G803.3 GDI AWD 프리미엄 럭셔리,"2,100만원",19년09월(19년형),"134,771km",가솔린,오토,"3,342cc",파랑색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,더 뉴 그랜저2.5 익스클루시브,"3,050만원",21년05월(21년형),"74,817km",가솔린,오토,"2,497cc",검정,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
KG모빌리티,렉스턴W7인승 4WD RX7 프레스티지,790만원,12년10월(13년형),"141,035km",디젤,오토,"1,998cc",은색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,더 뉴 봉고31톤 킹캡 초장축 2WD GLS,"1,690만원",20년02월(20년형),"56,207km",디젤,오토,"2,497cc",흰색,3회,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,쉐보레 스파크LT 기본형,375만원,14년01월(14년형),"97,681km",가솔린,오토,995cc,하늘색,2회,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
한국GM,더 뉴 스파크Premier 기본형,899만원,18년11월(19년형),"9,246km",가솔린,오토,999cc,회색,없음,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,제네시스BH330 LUXURY 기본형,680만원,11년10월(12년형),"199,061km",가솔린,오토,"3,342cc",검정색,2회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,더 뉴 트랙스1.6 디젤 LT 기본형,870만원,17년07월(18년형),"85,945km",디젤,오토,0cc,빨강색,6회,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
한국GM,더 뉴 말리부2.0 터보 퍼펙트 블랙,"1,690만원",19년03월(19년형),"91,442km",가솔린,오토,"1,998cc",검정색,1회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,K7VG270 디럭스 스페셜,620만원,11년02월(11년형),"120,687km",가솔린,오토,"2,656cc",검정색,2회,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,펠리세이드3.8 가솔린 7인승 AWD 프레스티지,"2,650만원",19년09월(19년형),"100,943km",가솔린,오토,"3,778cc",검정,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
기아,스포티지 4세대디젤 1.7 2WD 트렌디,"1,450만원",18년02월(18년형),"69,507km",디젤,오토,"1,685cc",진주색,없음,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,스팅어2.0 터보 4WD 플래티넘,"2,090만원",17년11월(18년형),"99,000km",가솔린,오토,"1,998cc",검정색,4회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,chacha
현대,코나 하이브리드1.6 HEV 모던 스페셜,"1,880만원",19년10월(20년형),"82,831km",하이브리드(가솔린),오토,"1,600cc",인기색상,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,그랜저IG 하이브리드익스클루시브 기본형,"2,360만원",17년06월(18년형),"53,381km",하이브리드(가솔린),오토,0cc,흰색,4회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,더 뉴 레이1.0 가솔린 스탠다드,"1,290만원",21년06월(21년형),"52,278km",가솔린,오토,998cc,흰색,없음,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,chacha
KG모빌리티,티볼리디젤 VX,750만원,16년01월(16년형),"132,653km",디젤,오토,"1,597cc",남색,3회,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
르노코리아,SM62.0 LPe 장애인용 LE,990만원,16년03월(16년형),"100,000km",LPG,CVT,"1,998cc",검정색,1회,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
기아,봉고31톤 킹캡 초장축 CRDi 럭셔리,650만원,13년09월(13년형),"61,386km",디젤,수동,"2,497cc",흰색,1회,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,chacha
현대,아반떼AD1.6 GDi Value Plus,"1,200만원",17년11월(18년형),"61,900km",가솔린,오토,"1,591cc",흰색,1회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,chacha
현대,그랜저IG2.4 프리미엄 기본형,"1,949만원",17년06월(18년형),"73,236km",가솔린,오토,"2,359cc",흰색,5회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 봉고31톤 킹캡 초장축 2WD L 라이트,"1,490만원",21년01월(21년형),"96,498km",디젤,수동,"2,497cc",흰색,없음,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,트레일블레이저1.35 가솔린 2WD Premier,"2,120만원",21년03월(22년형),"17,783km",가솔린,CVT,"1,341cc",쥐색,1회,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,올 뉴 K31.6 가솔린 프레스티지,"1,670만원",19년12월(20년형),"27,824km",가솔린,CVT,"1,598cc",파랑색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,봉고31톤 냉동탑차 초장축 경제형 킹캡 디럭스,350만원,12년05월(12년형),"150,000km",디젤,수동,"2,497cc",흰색,5회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,아반떼AD1.6 GDi Value Plus,"1,390만원",18년04월(18년형),"79,558km",가솔린,오토,"1,591cc",흰색,없음,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,chacha
현대,투싼ix디젤 2WD LMX20 프리미엄,600만원,10년07월(11년형),"189,371km",디젤,오토,"1,995cc",쥐색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
제네시스,EQ9003.3 T-GDI AWD 프레스티지,"4,199만원",17년07월(18년형),"58,670km",가솔린,오토,"3,342cc",검정색,5회,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,chacha
현대,그랜저HGLPG HG300 프라임,630만원,12년02월(12년형),"157,443km",LPG,오토,"3,000cc",흰색,1회,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,chacha
기아,니로1.6 프레스티지,"1,620만원",16년12월(17년형),"70,887km",하이브리드(가솔린),오토,"1,580cc",흰색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,디 올 뉴 그랜저 하이브리드1.6 터보 가솔린 캘리그래피,"5,190만원",24년03월(24년형),142km,하이브리드(가솔린),오토,"1,598cc",회색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,베뉴가솔린 1.6 모던,"1,750만원",22년10월(22년형),"7,700km",가솔린,CVT,"1,598cc",파랑색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,LF쏘나타LPI 모던 장애인용,"1,150만원",14년05월(15년형),"129,669km",LPG,오토,"1,999cc",검정색,2회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,모닝 어반1.0 가솔린 프레스티지,"1,050만원",22년10월(23년형),"19,800km",가솔린,오토,999cc,검정색,없음,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,더 뉴 아반떼1.6 VGT 스마트 기본형,520만원,15년07월(16년형),"150,000km",디젤,오토,"1,582cc",은색,6회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,쏘나타 2.0 프리미엄,"1,499만원",19년04월(20년형),"84,429km",가솔린,오토,"1,999cc",검정색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
KG모빌리티,코란도 투리스모4WD RT 11인승,600만원,14년01월(14년형),"102,680km",디젤,오토,"1,998cc",검정색,5회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,포터2초장축 하이내장탑차 슈퍼캡 PLUS,680만원,16년08월(17년형),"167,014km",디젤,수동,"2,497cc",흰색,4회,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,chacha
현대,그랜저IG렌터카 3.0 LPi 모던 기본형,"1,679만원",18년02월(18년형),"101,195km",LPG,오토,"2,999cc",검정색,1회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,싼타페 TM디젤 2.2 2WD 익스클루시브,"1,790만원",18년04월(19년형),"132,890km",디젤,오토,"2,199cc",회색,3회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 봉고3내장탑차 1톤 저상형 킹캡 초장축 L라이트,"1,750만원",20년03월(20년형),"25,427km",디젤,오토,"2,497cc",흰색,2회,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,더 뉴 스포티지 R디젤 2WD 프레스티지,880만원,15년01월(15년형),"129,500km",디젤,오토,"1,995cc",흰색,3회,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 봉고31톤 킹캡 초장축 2WD L 라이트,"1,730만원",20년07월(20년형),"36,438km",디젤,오토,"2,497cc",흰색,3회,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,chacha
현대,싼타페 TM가솔린 2.0T 2WD 익스클루시브 스페셜,"2,220만원",18년08월(19년형),"58,497km",가솔린,오토,"1,998cc",회색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,쉐보레 아베오LS 고급형,220만원,11년09월(12년형),"215,595km",가솔린,수동,"1,599cc",검정색,4회,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,chacha
KG모빌리티,티볼리 아머1.6 가솔린 TX 2WD,"1,190만원",18년12월(19년형),"70,500km",가솔린,오토,"1,597cc",흰색,2회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,투싼ix디젤 2WD LX20 럭셔리,690만원,12년11월(13년형),"118,522km",디젤,오토,"1,995cc",흰색,1회,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
르노코리아,뉴SM5 플래티넘SE Plus,319만원,13년05월(13년형),"172,534km",가솔린,오토,0cc,검정색,7회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,레이1.0 가솔린 Turbo 프레스티지,"1,170만원",16년11월(16년형),"27,203km",가솔린,오토,998cc,파랑색,3회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,맥스크루즈디젤2.2 2WD 익스클루시브 7인승 기본형,"1,250만원",15년02월(15년형),"123,788km",디젤,오토,"2,199cc",흰색,5회,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 카니발9인승 2.2 디젤 럭셔리,"1,790만원",18년08월(19년형),"98,584km",디젤,오토,"2,199cc",회색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,올 뉴쏘렌토디젤 2.0 2WD 프레스티지,"1,750만원",16년09월(17년형),"66,346km",디젤,오토,"1,995cc",검정,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,봉고31톤 초장축 킹캡 CRDi 럭셔리,"1,580만원",18년07월(19년형),"72,303km",디젤,오토,"2,497cc",흰색,4회,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,포터2초장축 슈퍼캡 CRDi DLX 기본형,800만원,12년11월(13년형),"98,350km",디젤,수동,"2,497cc",파랑색,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,스포티지 4세대디젤 1.7 2WD 노블레스,"1,290만원",15년11월(16년형),"87,326km",디젤,오토,0cc,흰색,5회,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,그랜드스타렉스3인승 밴 CVX 스마트,730만원,16년02월(16년형),"233,203km",디젤,오토,"2,497cc",흰색,1회,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,chacha
현대,LF쏘나타LPI 모던 장애인용,"1,360만원",16년06월(17년형),"79,223km",LPG,오토,"1,999cc",흰색,1회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
르노코리아,SM5 노바PE,780만원,17년09월(17년형),"59,000km",가솔린,오토,"1,998cc",회색,2회,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,LF쏘나타2.0 스마트 기본형,"1,220만원",17년05월(17년형),"90,900km",가솔린,오토,0cc,회색,1회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
제네시스,G903.8 GDi AWD 럭셔리,"3,499만원",19년05월(19년형),"96,043km",가솔린,오토,"3,778cc",검정색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 기아 레이1.0 가솔린 시그니처,"1,730만원",23년03월(23년형),"6,200km",가솔린,오토,998cc,회색,없음,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,올 뉴 투싼디젤2.0 2WD 모던,"1,730만원",19년03월(19년형),"42,000km",디젤,오토,"2,000cc",흰색,없음,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,포르테 해치백1.6 GDI 럭셔리,480만원,12년09월(13년형),"91,352km",가솔린,오토,0cc,흰색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,더 뉴 그랜드 스타렉스LPi 어린이보호차 12인승,"2,950만원",20년06월(20년형),"39,834km",LPG,오토,"2,359cc",노랑색,없음,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,chacha
르노코리아,뉴SM3RE 기본형,200만원,09년07월(10년형),"140,000km",가솔린,오토,"1,598cc",은색,4회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
한국GM,라보카고 STD,450만원,15년01월(15년형),"123,068km",LPG,수동,796cc,청색,6회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
한국GM,트래버스3.6 V6 Premier,"2,650만원",20년02월(20년형),"65,634km",가솔린,오토,"3,564cc",검정색,1회,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,뉴 투싼 ix디젤2WD 스마트 스페셜,700만원,14년09월(15년형),"153,087km",디젤,오토,"1,995cc",흰색,2회,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,그랜저IG3.0 익스클루시브 기본형,"1,690만원",17년03월(17년형),"131,613km",가솔린,오토,"2,999cc",검정색,2회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,더 뉴 그랜드 스타렉스웨건 11인승 모던,"2,050만원",18년02월(18년형),"33,558km",디젤,오토,"2,500cc",흰색,2회,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 봉고31톤 표준캡 초장축 2WD GLS,"2,290만원",22년11월(22년형),"6,927km",디젤,오토,"2,497cc",흰색,없음,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,니로1.6 프레스티지,"1,599만원",16년08월(17년형),"92,472km",하이브리드(가솔린),오토,0cc,검정색,2회,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
기아,올 뉴 카니발9인승 2.2 디젤 프레스티지,"1,600만원",14년11월(15년형),"63,435km",디젤,오토,"2,199cc",흰색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,더 뉴 쏘렌토2.0 디젤 2WD 마스터,"1,990만원",19년09월(20년형),"111,661km",디젤,오토,"1,995cc",미색,없음,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
